datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,78,0,1,-16.763,-55.627,45.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,GOIAS,FAINA,Cerrado,107,0,1,-15.482,-50.378,9.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,DISTRITO FEDERAL,BRASILIA,Cerrado,93,0,-999,-15.912,-48.109,10.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,85,0,1,-16.765,-55.639,38.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,DISTRITO FEDERAL,BRASILIA,Cerrado,96,0,1,-15.914,-48.117,46.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,QUERENCIA,Amazonia,108,0,1,-12.161,-53.175,19.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,DISTRITO FEDERAL,BRASILIA,Cerrado,98,0,1,-15.914,-48.123,38.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,70,0,1,-16.773,-55.626,19
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,59,0,1,-16.556,-56.549,18.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,OURILANDIA DO NORTE,Amazonia,12,0,1,-8.038,-51.755,51.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,CONCEICAO DO ARAGUAIA,Amazonia,12,0,1,-8.042,-49.327,285
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,CAMPINAPOLIS,Cerrado,107,0,1,-14.258,-53.306,25.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,96,0,1,-16.558,-55.145,43.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,23,0,1,-16.797,-57.677,23.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,65,0,1,-16.799,-55.671,50.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,PEIXOTO DE AZEVEDO,Amazonia,108,0,1,-10.253,-54.05,8.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,RONDONIA,PIMENTA BUENO,Amazonia,88,0,1,-12.163,-60.698,29.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,65,0,1,-16.801,-55.683,22.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,112,0,1,-10.75,-54.704,320.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,QUERENCIA,Amazonia,113,0,1,-12.022,-53.295,27.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,6,0,0.1,-10.046,-64.69,991.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,65,0,1,-16.802,-55.695,78.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,TANGARA DA SERRA,Cerrado,65,0,1,-14.355,-58.535,835.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,22,0,1,-16.805,-57.669,181.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,27,0,1,-16.673,-56.454,33
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,PEDRA PRETA,Cerrado,81,0,1,-16.674,-54.035,29.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,DIAMANTINO,Cerrado,107,0,1,-14.345,-56.21,17.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,70,0,1,-16.676,-55.896,67.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA SANTA HELENA,Amazonia,111,0,1,-10.681,-54.673,18.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,JUARA,Amazonia,107,0,1,-11.952,-57.544,32.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,TANGARA DA SERRA,Cerrado,68,0,1,-14.347,-58.525,293.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,28,0,1,-16.678,-57.731,99.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,70,0,1,-16.679,-55.853,104.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA NAZARE,Cerrado,107,0,1,-14.349,-51.966,247.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,69,0,1,-16.68,-55.846,27.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,RONDONIA,SERINGUEIRAS,Amazonia,9,0,1,-11.952,-63.22,116.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,70,0,1,-16.68,-55.865,73.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,TANGARA DA SERRA,Cerrado,64,0,1,-14.35,-58.542,1747.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,RONDONIA,BURITIS,Amazonia,6,0,0.3,-9.84,-64.299,65.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,SANTA TEREZINHA,Amazonia,112,0,1,-9.846,-50.405,24.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,0.9,-6.042,-53.429,15.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,VILA RICA,Amazonia,106,0,1,-9.846,-51.663,19
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,CONQUISTA D'OESTE,Cerrado,36,0,1,-14.429,-59.292,51.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,SANTA TEREZINHA,Amazonia,112,0,1,-9.856,-50.403,89.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,7,3.2,0.3,-6.048,-57.771,30
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,SAO JOSE DO XINGU,Amazonia,113,0,1,-10.826,-52.541,279.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,MARANHAO,ALTO PARNAIBA,Cerrado,105,0,1,-9.863,-45.966,60.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,115,0,1,-12.378,-50.157,17.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,MARANHAO,ALTO PARNAIBA,Cerrado,105,0,1,-9.863,-45.971,68
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,7,3.4,0.3,-6.049,-57.783,20.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,SANTA TEREZINHA,Amazonia,112,0,1,-9.867,-50.401,45.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,ROSARIO OESTE,Cerrado,57,0,1,-14.43,-55.376,72.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,RONDONIA,BURITIS,Amazonia,6,0,1,-9.869,-63.939,98.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,0.9,-6.05,-53.418,26.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,ARIPUANA,Amazonia,13,0.3,1,-9.874,-60.139,81.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,GOIAS,SANTA RITA DO ARAGUAIA,Cerrado,107,0,1,-17.391,-53.099,9.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,0.9,-6.052,-53.427,17.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,GOIAS,JATAI,Cerrado,106,0,1,-17.664,-52.045,13.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,75,0,1,-9.381,-54.831,14.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,106,0,1,-12.863,-53.455,516.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,24,0,1,-15.942,-56.046,20.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALENQUER,Amazonia,0,1.6,0.7,-1.519,-54.808,8.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,APIACAS,Amazonia,9,0,1,-9.384,-57.27,19.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,PEIXOTO DE AZEVEDO,Amazonia,109,0,1,-10.381,-53.852,302.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,24,0,1,-15.958,-55.94,62.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,RONDONIA,PORTO VELHO,Amazonia,7,0,0.6,-9.384,-64.432,45.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ORIXIMINA,Amazonia,5,3.7,0.1,-1.758,-56.148,27.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,PEIXOTO DE AZEVEDO,Amazonia,110,0,1,-10.141,-54.1,42.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,RONDONIA,PORTO VELHO,Amazonia,7,0,0.5,-9.385,-64.428,51.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,107,0,1,-12.865,-52.953,21
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,24,0,1,-15.959,-55.933,28
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,APIACAS,Amazonia,9,0,1,-9.386,-57.281,9.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,113,0,1,-11.266,-54.056,40.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,56,0,1,-9.39,-51.979,29.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,24,0,1,-15.961,-55.964,94.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,56,0,1,-9.392,-51.989,20.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,APIACAS,Amazonia,9,0,1,-9.393,-57.257,9.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,AMAZONAS,CAREIRO DA VARZEA,Amazonia,8,0.1,0.6,-3.313,-59.509,31.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,BARRA DO GARCAS,Cerrado,107,0,1,-15.211,-52.829,186.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,97,0,1,-8.771,-50.106,55.8
2020/09/09 17:15:00,AQUA_M-T,Bolivia,Santa Cruz,Jose Miguel de Velasco,,19,0,1,-15.23,-61.121,31.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,99,0,1,-12.592,-53.162,105.8
2020/09/09 17:15:00,AQUA_M-T,Bolivia,Santa Cruz,Jose Miguel de Velasco,,19,0,1,-15.233,-61.141,132
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,11,0,1,-8.855,-54.956,9
2020/09/09 17:15:00,AQUA_M-T,Bolivia,Santa Cruz,Jose Miguel de Velasco,,19,0,1,-15.233,-61.149,99.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,JAURU,Cerrado,62,0,1,-15.032,-58.88,538.7
2020/09/09 17:15:00,AQUA_M-T,Bolivia,Santa Cruz,Jose Miguel de Velasco,,20,0,1,-15.236,-61.169,129.7
2020/09/09 17:15:00,AQUA_M-T,Bolivia,Santa Cruz,Jose Miguel de Velasco,,20,0,1,-15.236,-61.176,59
2020/09/09 17:15:00,AQUA_M-T,Bolivia,Santa Cruz,Jose Miguel de Velasco,,19,0,1,-15.248,-61.14,902.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,AMAZONAS,CANUTAMA,Amazonia,4,0,0.6,-8.877,-64.237,37.5
2020/09/09 17:15:00,AQUA_M-T,Bolivia,Santa Cruz,Jose Miguel de Velasco,,20,0,1,-15.251,-61.168,461.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,TOCANTINS,PALMAS,Cerrado,100,0,1,-10.342,-48.181,296.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,VALE DE SAO DOMINGOS,Cerrado,63,0,1,-15.033,-58.904,36.7
2020/09/09 17:15:00,AQUA_M-T,Bolivia,Santa Cruz,Jose Miguel de Velasco,,20,0,1,-15.41,-60.969,130.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,RONDONIA,CUJUBIM,Amazonia,9,0,0.9,-8.928,-62.514,34.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,58,0,1,-10.878,-50.59,14.1
2020/09/09 17:15:00,AQUA_M-T,Bolivia,Santa Cruz,Jose Miguel de Velasco,,20,0,1,-15.638,-60.843,47.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,98,0,1,-12.593,-53.172,21.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,SANTA TEREZINHA,Amazonia,112,0,1,-10.106,-50.486,43.1
2020/09/09 17:15:00,AQUA_M-T,Bolivia,Santa Cruz,Jose Miguel de Velasco,,2,0,0.9,-16.052,-61.346,78.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,RONDONIA,CUJUBIM,Amazonia,9,0,0.9,-8.93,-62.519,53.2
2020/09/09 17:15:00,AQUA_M-T,Bolivia,Santa Cruz,Jose Miguel de Velasco,,2,0,0.9,-16.055,-61.351,45.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,VALE DE SAO DOMINGOS,Cerrado,63,0,1,-15.034,-58.899,200
2020/09/09 17:15:00,AQUA_M-T,Bolivia,Santa Cruz,Nuflo de Chavez,,0,0,0.1,-16.39,-63.152,150.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,15,0,1,-8.944,-52.068,46
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,PLACAS,Amazonia,7,1.4,0.4,-3.675,-54.377,7
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,112,0,1,-10.909,-54.068,43.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,ALCINOPOLIS,Cerrado,106,0,1,-17.999,-53.443,33.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,TERRA NOVA DO NORTE,Amazonia,112,0,1,-10.44,-54.716,229.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,PEIXOTO DE AZEVEDO,Amazonia,110,0,1,-10.111,-54.077,374.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,ALCINOPOLIS,Cerrado,106,0,1,-18.008,-53.441,75.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,PLACAS,Amazonia,7,1.7,0.4,-3.676,-54.386,57.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,BARRA DO GARCAS,Cerrado,101,0,1,-15.397,-52.59,13.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,ALCINOPOLIS,Cerrado,107,0,1,-18.016,-53.445,45.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,AMAZONAS,MAUES,Amazonia,0,1.4,0.5,-3.693,-57.079,81.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,AMAZONAS,MAUES,Amazonia,0,1.3,0.5,-3.694,-57.089,47.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,POXOREU,Cerrado,107,0,1,-15.497,-53.949,12.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,PLACAS,Amazonia,7,5.9,0.1,-3.737,-54.482,58.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,PORTO ALEGRE DO NORTE,Cerrado,100,0,1,-10.934,-51.354,38.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,TOCANTINS,MATEIROS,Cerrado,109,0,1,-10.445,-46.313,38.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,POXOREU,Cerrado,107,0,1,-15.499,-53.958,24.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,AVEIRO,Amazonia,3,0.6,0.6,-3.779,-56.834,22.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,POXOREU,Cerrado,107,0,1,-15.508,-53.957,12.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,GOIAS,JATAI,Cerrado,106,0,1,-17.681,-51.651,478.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,AMAZONAS,AUTAZES,Amazonia,3,0,0.5,-3.783,-59.577,37.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,GOIAS,JATAI,Cerrado,104,0,1,-17.682,-51.66,609.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,TERRA NOVA DO NORTE,Amazonia,112,0,1,-10.449,-54.715,27.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,GOIAS,MINEIROS,Cerrado,44,0,1,-17.975,-52.811,10.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,AMAZONAS,AUTAZES,Amazonia,3,0,0.5,-3.785,-59.676,8.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,0.9,-5.847,-53.67,631.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA BANDEIRANTES,Amazonia,9,0,1,-9.701,-57.828,9.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA NAZARE,Cerrado,107,0,1,-14.415,-51.91,141.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA BANDEIRANTES,Amazonia,56,0,1,-9.703,-57.965,34.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,12,0,1,-6.069,-53.371,40
2020/09/09 17:15:00,AQUA_M-T,Brasil,GOIAS,JATAI,Cerrado,103,0,1,-17.673,-51.661,35.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,ROSARIO OESTE,Cerrado,57,0,1,-14.432,-55.387,126.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,1,-6.071,-53.38,36
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,9,0,1,-6.077,-52.177,69.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,JUARA,Amazonia,100,0,1,-10.308,-57.322,69.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA NAZARE,Cerrado,107,0,1,-14.433,-51.907,72.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,9,0,1,-6.078,-52.188,51.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,SAO JOSE DO XINGU,Amazonia,114,0,1,-10.828,-52.55,200.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,101,0,1,-12.382,-50.52,103.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0.3,0.6,-6.082,-53.896,19.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,ROSARIO OESTE,Cerrado,57,0,1,-14.433,-55.397,66.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,7,0.4,0.6,-6.083,-53.905,12.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,22,0,1,-17.836,-57.127,26.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,22,0,1,-17.838,-57.134,76.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,12,0,0.6,-6.095,-51.474,42.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,CAMPINAPOLIS,Cerrado,106,0,1,-14.551,-53.102,14.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,98,0,1,-8.773,-50.119,110
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,100,0,1,-12.583,-53.164,44.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,4,3.2,0.5,-8.776,-61.426,57.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,CAMPINAPOLIS,Cerrado,106,0,1,-14.551,-53.3,29.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,98,0,1,-8.777,-50.112,118.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,98,0,1,-8.779,-50.125,68.2
2020/09/09 17:15:00,AQUA_M-T,Bolivia,El Beni,Cercado,,0,0,0.4,-14.493,-63.954,79.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,PEIXOTO DE AZEVEDO,Amazonia,16,0,1,-10.334,-53.071,52.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,CAMPINAPOLIS,Cerrado,106,0,1,-14.552,-53.111,39.9
2020/09/09 17:15:00,AQUA_M-T,Bolivia,El Beni,Cercado,,0,0,0.4,-14.496,-63.957,59.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,98,0,1,-8.784,-50.117,21.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,64,0,1,-10.876,-50.578,22.2
2020/09/09 17:15:00,AQUA_M-T,Bolivia,Santa Cruz,Nuflo de Chavez,,10,0,1,-14.949,-61.578,33.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,98,0,1,-12.584,-53.173,18.7
2020/09/09 17:15:00,AQUA_M-T,Bolivia,Santa Cruz,Nuflo de Chavez,,10,0,1,-14.96,-61.572,127.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,RONDONIA,MACHADINHO D'OESTE,Amazonia,7,0.5,0.8,-8.789,-62.23,47.7
2020/09/09 17:15:00,AQUA_M-T,Bolivia,Santa Cruz,Nuflo de Chavez,,10,0,1,-14.963,-61.602,74.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,CAMPINAPOLIS,Cerrado,106,0,1,-14.56,-53.299,30.2
2020/09/09 17:15:00,AQUA_M-T,Bolivia,Santa Cruz,Nuflo de Chavez,,10,0,1,-14.964,-61.576,128
2020/09/09 17:15:00,AQUA_M-T,Brasil,RONDONIA,MACHADINHO D'OESTE,Amazonia,7,0.2,0.8,-8.791,-62.264,20.3
2020/09/09 17:15:00,AQUA_M-T,Bolivia,Santa Cruz,Nuflo de Chavez,,10,0,1,-14.967,-61.606,42.8
2020/09/09 17:15:00,AQUA_M-T,Bolivia,Santa Cruz,Nuflo de Chavez,,10,0,1,-15.047,-61.654,211.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,RONDONIA,MACHADINHO D'OESTE,Amazonia,7,0.2,0.8,-8.792,-62.257,34.1
2020/09/09 17:15:00,AQUA_M-T,Bolivia,Santa Cruz,Nuflo de Chavez,,9,0,1,-15.05,-61.684,346.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,ALTO PARAGUAI,Cerrado,107,0,1,-14.566,-56.512,31.6
2020/09/09 17:15:00,AQUA_M-T,Bolivia,Santa Cruz,Jose Miguel de Velasco,,10,0,1,-15.054,-61.441,31.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,97,0,1,-8.796,-49.733,86.7
2020/09/09 17:15:00,AQUA_M-T,Bolivia,Santa Cruz,Jose Miguel de Velasco,,10,0,1,-15.055,-61.464,114.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,102,0,1,-12.589,-53.144,22.8
2020/09/09 17:15:00,AQUA_M-T,Bolivia,Santa Cruz,Jose Miguel de Velasco,,10,0,1,-15.058,-61.47,91.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,96,0,1,-8.81,-50.039,16.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,7,0.4,0.6,-4.976,-56.26,23
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,CAMPINAPOLIS,Cerrado,106,0,1,-14.569,-53.297,14.7
2020/09/09 17:15:00,AQUA_M-T,Bolivia,Santa Cruz,Jose Miguel de Velasco,,20,0,1,-15.085,-61.17,47.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,RONDONIA,CUJUBIM,Amazonia,8,0,0.9,-8.811,-62.42,44.3
2020/09/09 17:15:00,AQUA_M-T,Bolivia,Santa Cruz,Jose Miguel de Velasco,,20,0,1,-15.088,-61.198,36.4
2020/09/09 17:15:00,AQUA_M-T,Bolivia,Santa Cruz,Jose Miguel de Velasco,,13,0,1,-15.164,-61.072,39.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,RONDONIA,CUJUBIM,Amazonia,8,0,0.9,-8.812,-62.427,39.1
2020/09/09 17:15:00,AQUA_M-T,Bolivia,Santa Cruz,Jose Miguel de Velasco,,14,0,1,-15.179,-61.071,32.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,DIAMANTINO,Cerrado,99,0,1,-14.569,-56.374,24.8
2020/09/09 17:15:00,AQUA_M-T,Bolivia,Santa Cruz,Jose Miguel de Velasco,,17,0,1,-15.212,-61.088,193.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,RONDONIA,CUJUBIM,Amazonia,9,0,0.9,-8.819,-62.483,30.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,61,0,1,-10.878,-50.583,30.8
2020/09/09 17:15:00,AQUA_M-T,Bolivia,Santa Cruz,Jose Miguel de Velasco,,17,0,1,-15.212,-61.095,261
